year,week,speed_main,flow_main,flow_ngh_400,flow_ngh_432,speed_ngh_400,speed_ngh_432,hour6,hour7,hour8,hour9
5,43,109.95,3202.91,3225.82,3367.64,110.63,106.12,0,0,0,1
5,44,110.88,3313.45,3355.86,3452.07,110.15,104.38,0,0,0,1
5,45,111.88,3225.76,3294.92,3304.07,110.86,105.22,0,0,0,1
5,46,111.36,3293,3335,3401,111.19,105.11,0,0,0,1
5,47,112.06,3285,3359,3399,111.84,106.16,0,0,0,1
5,48,109.96,3098,3122,3231,109.39,104.07,0,0,0,1
5,49,111.42,3221,3246,3279,110.74,106.9,0,0,0,1
5,50,111.41,3434,3488,3524,110.77,104.1,0,0,0,1
5,51,112.48,3221,3304,3439,112.07,107.17,0,0,0,1
5,52,112.04,2972,3021,3256,111.23,105.84,0,0,0,1
5,53,113.79,2819,2850,3037,113,107.83,0,0,0,1
6,1,112.62,2582,2623,2684,112.04,107.43,0,0,0,1
6,2,112.8,3162,3172,3319,111.23,105,0,0,0,1
6,3,112.23,2934,2991,3124,111.68,105.81,0,0,0,1
6,4,107.66,3122,3179,3300,108.09,106.07,0,0,0,1
6,5,113.26,3200,3234,3391,112.21,106.48,0,0,0,1
6,6,112.65,3319,3340,3447,111.75,106.48,0,0,0,1
6,7,112.36,3268,3344,3337,111.42,107.48,0,0,0,1
6,8,112.29,3131,3207,3300,111.32,106.55,0,0,0,1
6,9,111.58,2858,2907,3044,110.58,106.03,0,0,0,1
6,10,112.38,3435,3506,3465,111.47,106.36,0,0,0,1
6,11,114.01,2457,2505,2662,113.99,108.78,0,0,0,1
6,12,111.91,3441,3504,3488,111.99,106.8,0,0,0,1
6,13,112.16,3303,3332,3452,111.56,106.64,0,0,0,1
6,14,113.01,3400,3369,3380,112.42,107.68,0,0,0,1
6,15,113.17,3426,3470,3551,112.73,108.3,0,0,0,1
6,16,112.99,3360,3418,3605,113.11,108.25,0,0,0,1
6,17,112.94,2906,2961,3145,112.43,106.59,0,0,0,1
6,18,113.15,3385,3480,3551,113.32,108.28,0,0,0,1
6,19,112.7,3372,3458,3528,112.48,106.84,0,0,0,1
6,20,112.59,3460,3507,3586,112.03,106.36,0,0,0,1
6,21,113.82,3034,3123,3273,114.38,109.62,0,0,0,1
6,22,113.1,3434,3487,3546,113.19,108.03,0,0,0,1
6,23,113.13,3435,3469,3541,113,108.37,0,0,0,1
6,24,113.89,3077,3106,3203,113.47,107.95,0,0,0,1
6,25,113.97,3097,3177,3365,113.57,107.87,0,0,0,1
6,26,114.22,3304,3303,3459,113.69,107.82,0,0,0,1
6,27,114.03,3344,3396,3524,114.35,106.62,0,0,0,1
6,28,112.2,3147,3243,3366,112.05,106.41,0,0,0,1
6,29,114.09,3063,3132,3239,114.03,107.62,0,0,0,1
6,30,114.45,2942,3010,3100,114.43,108.39,0,0,0,1
6,31,114.54,2767,2848,2865,114.3,109.49,0,0,0,1
6,32,114.78,2702,2734,2950,114.33,109.08,0,0,0,1
6,33,114.93,2925,2985,3207,115.18,108.36,0,0,0,1
6,34,113.1,3462.27,3529.09,3501.82,112.52,107.73,0,0,0,1
6,35,115.41,3183,3290,3414,115.81,109.66,0,0,0,1
6,36,114.38,3306,3327,3374,113.67,107.07,0,0,0,1
6,37,114.56,3248,3295,3408,113.99,108.15,0,0,0,1
6,38,113.46,3445,3571,3586,113.62,107.45,0,0,0,1
6,39,114.15,3367,3448,3466,113.56,107.86,0,0,0,1
6,40,113.13,3350,3359,3386,113.87,107.76,0,0,0,1
6,41,112.79,NA,3610,3584,112.26,107.75,0,0,0,1
6,42,114.1,3233,3290,3534,113.29,106.74,0,0,0,1
6,43,114.81,3092,3168,3352,114.82,108.56,0,0,0,1
6,44,112.91,3064,3109,3208,113.07,108.48,0,0,0,1
6,45,114.24,3413,3440,3490,113.53,107.04,0,0,0,1
6,46,113.09,3421,3470,3571,112.83,105.95,0,0,0,1
6,47,113,NA,3592,3553,112.92,106.37,0,0,0,1
6,48,112.18,3343,3390,3474,112.06,104.98,0,0,0,1
6,49,111.66,3443,3479,3462,111.51,105.27,0,0,0,1
6,50,114.55,3177,3259,3353,114.34,107.65,0,0,0,1
6,51,112.93,3291,3323,3414,113.24,106.41,0,0,0,1
6,52,117.19,2291,2318,2512,116.12,111.02,0,0,0,1
7,1,115.43,2380,2451,2750,115.5,108.42,0,0,0,1
7,2,115.3,NA,3541,3433,115.19,109.6,0,0,0,1
7,3,114.46,2969,3019,3103,114.45,107.28,0,0,0,1
7,4,108.44,3366,3367,3267,108.79,103,0,0,0,1
7,5,113.57,3099,3132,3245,113.5,107.67,0,0,0,1
7,6,112.82,3171,3232,3363,112.88,105.92,0,0,0,1
7,7,113.58,3292,3357,3422,113.15,106.43,0,0,0,1
7,8,114.49,3054,3087,3328,114.2,108.17,0,0,0,1
7,9,107.97,2989,3016,3138,108.93,105.25,0,0,0,1
